candidate,weight,seed,season,group,n,champion_brier,candidate_brier,gain,target_mean,prediction_mean,prediction_std,logloss,auc,outside_max_abs_diff
cat,0.1,42,2022,F,30448,0.20641711337104868,0.2064195798057559,-2.466434707221188e-06,0.7087493431424067,0.7025297390110913,0.03400262938177457,0.6032159191075311,0.5243511309733573,0.0
cat,0.1,42,2022,0-2,15595,0.24553331305874085,0.2455372092148041,-3.89615606324889e-06,0.5218339211285669,0.5234617592432567,0.06999599039178275,0.6840212401427509,0.5602069461372918,0.0
cat,0.1,42,2022,1-2,23740,0.24545244465670835,0.24542213604027302,3.030861643532612e-05,0.5291491154170177,0.5232358219001397,0.07061575315095941,0.6838192579709907,0.5625130805846053,0.0
cat,0.1,42,2022,2-2,20240,0.24306230604159304,0.2430322645502985,3.0041491294541256e-05,0.5267786561264822,0.5221723332763429,0.07459198892498822,0.6788409826541024,0.5820749588751092,0.0
cat,0.25,42,2022,all,247472,0.24313201729617934,0.24312612466083225,5.892635347087838e-06,0.5289204435249241,0.5253339717719203,0.07724531347928416,0.6790482439391129,0.5808548478361546,0.0
cat,0.25,42,2022,slice,59575,0.2446615883773926,0.24463711062238475,2.447775500785676e-05,0.5264288711707931,0.5235822933932196,0.07014664453008665,0.6821749090912714,0.5685160375007912,0.0
cat,0.25,42,2022,outside,187897,0.24264704841874501,0.24264704841874501,0.0,0.5297104264570482,0.5258893624349491,0.07935549695058111,0.678056897209576,0.5846405263550047,0.0
cat,0.25,42,2022,R,217024,0.24828303927859774,0.24827346521810123,9.574060496508885e-06,0.5036908360365674,0.5006084505902373,0.040882216775869826,0.6896819679762793,0.5468497206488724,0.0
cat,0.25,42,2022,F,30448,0.20641711337104868,0.20643746080439698,-2.0347433348305577e-05,0.7087493431424067,0.7015698988913893,0.03416276517944143,0.6032543223205505,0.5243834659968071,0.0
cat,0.25,42,2022,0-2,15595,0.24553331305874085,0.24557658763677787,-4.327457803701695e-05,0.5218339211285669,0.5243173533292336,0.06783720955595426,0.6841068666726646,0.559762569921239,0.0
cat,0.25,42,2022,1-2,23740,0.24545244465670835,0.24540293226585821,4.9512390850131593e-05,0.5291491154170177,0.523763869764996,0.06911990169400015,0.6837743972011905,0.5621668928626804,0.0
cat,0.25,42,2022,2-2,20240,0.24306230604159304,0.2430149885939498,4.731744764324697e-05,0.5267786561264822,0.5228029513592221,0.07302560812159767,0.6788102487053376,0.5822940037310382,0.0
cat,0.5,42,2022,all,247472,0.24313201729617934,0.24314324812704882,-1.1230830869485287e-05,0.5289204435249241,0.5255942204470566,0.07673288302562599,0.6790844137472031,0.5806492125470072,0.0
cat,0.5,42,2022,slice,59575,0.2446615883773926,0.24470824076810888,-4.665239071627303e-05,0.5264288711707931,0.5246633552502618,0.06779153017368156,0.6823251569258945,0.5677860067117719,0.0
cat,0.5,42,2022,outside,187897,0.24264704841874501,0.24264704841874501,0.0,0.5297104264570482,0.5258893624349491,0.07935549695058111,0.678056897209576,0.5846405263550047,0.0
cat,0.5,42,2022,R,217024,0.24828303927859774,0.2482835043273489,-4.650487511470569e-07,0.5036908360365674,0.5011296507650619,0.04096862130082943,0.6897020047244005,0.5465864591365904,0.0
cat,0.5,42,2022,F,30448,0.20641711337104868,0.20650507939301266,-8.796602196398107e-05,0.7087493431424067,0.6999701653585528,0.03491431911842728,0.6034054836291225,0.5239694752780247,0.0
cat,0.5,42,2022,0-2,15595,0.24553331305874085,0.24573164284107799,-0.0001983297823371366,0.5218339211285669,0.5257433434725283,0.06474672604654767,0.6844350405545192,0.558593468449058,0.0
cat,0.5,42,2022,1-2,23740,0.24545244465670835,0.2454409503758024,1.1494280905938181e-05,0.5291491154170177,0.5246439495397562,0.0670669290685518,0.6838478131402759,0.5612393838067924,0.0
cat,0.5,42,2022,2-2,20240,0.24306230604159304,0.24306029208161692,2.0139599761215266e-06,0.5267786561264822,0.5238539814973542,0.07084979258770954,0.6789135218607849,0.5821381292611613,0.0
