season,candidate,rows,brier,brier_gain,bss_gain,positive_gain_row_share,negative_gain_row_share,residual_correlation,prediction_correlation,mean_prediction_delta,top_5pct_brier_gain,top_5pct_win_share,top_10pct_brier_gain,top_10pct_win_share,top_20pct_brier_gain,top_20pct_win_share
2024,champion,253507,0.24765471554060992,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,cat,253507,0.24785050316674034,-0.00019578762613042016,-78.37557936135492,0.48849933137940965,0.5115006686205904,0.9997833072995964,0.9729185005930698,0.007130603235789111,0.005696679839681474,0.6766330072578101,0.00554328914646485,0.6762257899096683,0.004529807390562422,0.6509210682024378
2024,team,253507,0.2476676629922677,-1.294745165776922e-05,-5.182983444804765,0.5115006686205904,0.48849933137940965,0.9999601919335304,0.9953369910920338,-0.0030559728153381513,-0.002549368608727654,0.32336699274218994,-0.0024835462959221254,0.32377421009033175,-0.0020438428435348125,0.3490789317975622
2024,hgb,253507,0.2480911648318395,-0.0004364492912295514,-174.7146473862595,0.48395902282777203,0.516040977172228,0.9992361630837344,0.900146256140776,0.006099254619647852,0.021053220617758845,0.8046702429788577,0.017595344931903026,0.7922369926235652,0.013037402001400411,0.7379393317817837
2024,nn,253507,0.24933000389311158,-0.0016752883525016416,-670.6332663596331,0.4900377504368716,0.5099622495631284,0.996642472058708,0.6562799029800351,0.009822685574602944,0.022388207785864197,0.6733196591984854,0.020434267166763907,0.6763046822610548,0.016411768336301875,0.6600923040511223
2024,team_nn,253507,0.2499008772042171,-0.0022461616636071614,-899.1590796815881,0.5024397748385646,0.4975602251614354,0.9946904770473023,0.6197621404393159,-0.004744817091323151,0.0031854643951200134,0.5052066898075103,0.0031308392264993907,0.5221884738274625,0.002445409682440616,0.5253441678829237
2024,ft_transformer,253507,0.2481925023340916,-0.0005377867934816733,-215.28097737869004,0.49200613789757286,0.5079938621024271,0.9988498710159638,0.855547704894836,-0.0032922684039454206,0.016171173171504096,0.7242032186809719,0.012234043308036046,0.675002958463177,0.008054434499152325,0.6186343733974992
2024,tabm,253507,0.24907239130238618,-0.0014176757617762633,-567.5085876047423,0.5009960277231004,0.49900397227689963,0.9971602746024081,0.7531557964402832,-0.01551236360583434,0.0004171379861051937,0.5753392237298832,-0.0009434403436429219,0.563567512129699,-0.003880098383204359,0.5298804780876494
2024,xgb_hist,253507,0.24825974402320702,-0.0006050284825971295,-242.19844119301155,0.49051899947535965,0.5094810005246403,0.9989512987250186,0.8730649139562997,0.008862391117366896,0.011749298409177775,0.6386872830545913,0.011128419663110612,0.6526764230207881,0.009255449387923734,0.639343615636464
2024,hard_weight,253507,0.2676845520964739,-0.02002983655586402,-8018.126965456422,0.4772254809531887,0.5227745190468114,0.9608819780069852,-0.279906861278326,0.0021964094441729934,0.12430136382799135,0.8465604291574629,0.11069526562316134,0.854522504043233,0.08808954654217302,0.8507159480888328
2024,uncertainty_0p5,253507,0.24767759074194864,-2.28752013387377e-05,-9.157152540049578,0.5110549215603514,0.48894507843964863,0.9999377143750777,0.9927381712288478,-0.0034416677826841708,-0.0029034401232469003,0.3517671189649732,-0.0027692014358427666,0.34767859256045125,-0.0023239766407118926,0.3686836811171157
2024,role_state,253507,0.2477800343529144,-0.00012531881230448775,-50.16626797802817,0.49937477071639047,0.5006252292836095,0.9997857128462121,0.9734979191797802,-0.0028110967276567533,0.0017448710554761988,0.5294256863363838,0.0006458784813655012,0.4991519072225948,0.00011015193116039218,0.49073014871208237
2024,groupdro,253507,0.24869769693779317,-0.0010429813971832725,-417.5150027760053,0.495556335722485,0.504443664277515,0.9978478294594738,0.7764057082653983,-0.0022974440055554147,0.007554434090961756,0.5858314925844115,0.007723747447876696,0.5940988521162873,0.005872899079651556,0.5795826594611653
2024,lupi_aux,253507,0.24894311625316826,-0.0012884007125583317,-515.7586017671671,0.48652699925445847,0.5134730007455416,0.9977239368150157,0.7295486629708109,0.009677041930280444,0.025172633741593356,0.7365888292836857,0.021555522221283846,0.7172892588063587,0.01729567359673315,0.6857520413395921
2024,lupi_distill,253507,0.24809318927035298,-0.0004384737297430728,-175.5250486588646,0.4796080581601297,0.5203919418398703,0.9992651364264901,0.9048020567604825,0.006333666460784645,0.024566155589778954,0.8635216156516251,0.02047843786189561,0.8433197901463453,0.015333165543610723,0.7794367086111001
2024,two_strike,253507,0.24764388357157932,1.0831969030615441e-05,4.336136379893379,0.11880934254280946,0.12258044156571614,0.9999876523817478,0.9984807786852323,0.0007266280912050177,0.0009844749752624484,0.15233512148942885,0.0009253812470448131,0.16378052147844266,0.0008271493460957867,0.1709794485424638
